0.16049,0.50865,0.057784,0.27065,1.3065,0.31136,-0.20572,0.13649,-0.22481,0.75788,-0.40215,-0.34473,0.28564,-0.32886,-0.076666,0.38077,-0.31354,0.18385
-0.32528,-0.6259,0.12119,-0.83475,-0.59504,0.094024,-0.59676,0.52054,-0.61059,-0.34437,-0.59326,-0.62205,-0.51321,-0.061731,0.53329,0.15683,0.010931,0.45271
1.2535,0.83281,1.5161,1.1968,0.54589,0.31136,1.1479,-1.1437,0.93253,0.68899,1.0949,1.1041,1.3918,0.071835,1.5499,-0.403,-0.1513,0.049418
-0.082396,-0.6259,-0.005621,-0.29699,0.16558,0.094024,-0.74716,0.64855,-0.61059,-0.34437,-0.91178,-0.7409,-1.4657,-1.2638,-0.076666,-0.29103,1.6333,1.5282
-1.0539,-0.13966,-0.76649,1.0773,5.2364,9.4394,-0.59676,0.52054,-0.61059,-0.27548,1.6683,-0.65035,0.40854,7.2844,0.53329,-0.17907,-1.4492,-1.6982
1.6178,1.9674,1.5161,0.091392,-1.4824,-0.55798,2.5917,-1.9118,2.8614,1.4468,2.9105,2.9265,2.7437,1.6746,-0.27999,-0.403,-1.2869,-1.6982
0.40337,-0.30174,-0.57627,0.12127,0.41912,-0.55798,-0.47644,0.13649,-0.61059,-0.34437,-0.40215,-0.4466,-0.08306,-0.86312,1.3466,-1.2987,1.7955,1.1249
-0.44672,-0.30174,-1.0201,-0.35674,0.41912,0.094024,-0.95772,0.90458,-0.99638,-0.1377,-0.84808,-0.89937,-0.32886,-0.72956,-0.68663,-1.0748,0.65987,0.856
-0.93248,-1.7604,-1.2737,-0.86463,-0.08796,-0.34064,-1.4089,1.6727,-1.3822,-1.4466,-1.517,-1.2276,-1.9266,-1.1303,-0.88995,0.15683,1.7955,1.6626
-0.082396,-0.13966,1.0089,0.83828,0.03881,0.52869,0.42595,-0.6316,0.54675,-0.1377,0.42602,0.36837,-0.69757,-1.1303,-0.48331,0.15683,0.98433,1.1249
-0.93248,-1.4363,-0.76649,-0.775,-0.08796,0.094024,-1.078,1.1606,-0.99638,-1.24,-1.1348,-0.98426,-1.4657,-0.86312,-0.88995,-0.29103,0.8221,0.856
-0.44672,-1.7604,-1.0201,-0.98413,-0.84859,-0.55798,-1.3788,1.6727,-1.3822,-2.0667,-1.294,-1.222,-1.7422,-0.99669,-0.27999,1.5004,1.1466,0.856
-0.6896,0.18449,-0.51286,0.061517,0.79944,-0.55798,-0.50652,0.2645,-0.61059,8.1432e-05,-0.27474,-0.51452,0.53145,-0.1953,-0.27999,-0.17907,0.010931,-0.085012
-0.56816,-0.46382,0.1846,-0.74512,-0.46827,0.31136,-0.50652,0.39252,-0.61059,-0.27548,-0.4977,-0.53716,-0.42104,-0.061731,0.32997,0.044866,-0.31354,0.18385
0.039045,0.67073,-0.19584,1.0175,1.1797,-0.77531,0.15523,-0.50359,0.16097,0.41343,0.2349,0.14199,0.9616,-0.1953,-0.076666,-1.1868,1.3088,0.45271
0.28193,1.6432,1.3259,0.95778,0.41912,0.094024,1.0576,-1.1437,0.93253,1.2401,1.2223,1.0419,2.1906,0.2054,-0.076666,-1.1868,-0.47577,-0.21944
-0.56816,-1.4363,-1.9712,-1.7908,-1.2289,-0.55798,-1.5292,2.0567,-1.3822,-1.3089,-1.6444,-1.3238,-1.5271,1.0068,-0.88995,0.15683,-1.2869,-1.4293
0.64625,-0.6259,-0.32265,0.83828,0.92621,-0.55798,0.24547,-0.6316,0.16097,-0.61994,0.42602,0.25518,-0.72829,-0.061731,-0.48331,-0.29103,1.471,0.45271
1.2535,1.4811,1.1357,0.50965,-0.08796,0.31136,1.4186,-1.2717,1.3183,1.7224,1.1586,1.3928,1.3918,0.2054,-0.27999,-0.17907,-0.638,-0.085012
0.88913,1.8053,1.1357,1.376,0.92621,0.31136,1.1779,-1.1437,1.3183,1.4468,1.2223,1.1947,1.4839,0.2054,-0.076666,-0.85087,-0.47577,-0.35387
-1.1754,0.34657,-0.44946,-0.47624,0.29235,-0.55798,-0.44636,0.2645,-0.61059,-0.20659,-0.434,-0.48622,0.28564,0.33897,-1.2966,-1.0748,-0.638,-0.4883
-1.1754,-1.2742,-1.8444,-1.4323,-0.3415,-0.77531,-1.3788,1.8007,-1.3822,-1.5844,-1.517,-1.2389,-1.2813,1.2739,0.12665,-1.2987,-1.6114,-1.6982
0.039045,-0.30174,-1.1469,0.12127,0.92621,-0.34064,-0.56668,0.2645,-0.61059,-0.41327,-0.62511,-0.54281,0.070566,-0.59599,0.53329,-1.2987,1.6333,1.3937
